#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
6559,07/15/2023 01:44:22,26.74,67.944,20.35,,
6560,07/15/2023 01:54:22,26.77,67.871,20.36,,
6561,07/15/2023 02:04:22,26.77,67.822,20.35,,
6562,07/15/2023 02:14:22,26.79,67.725,20.35,,
6563,07/15/2023 02:24:22,26.79,67.700,20.34,,
6564,07/15/2023 02:34:22,26.79,67.627,20.32,,
6565,07/15/2023 02:44:22,26.82,67.554,20.34,,
6566,07/15/2023 02:54:22,26.82,67.505,20.32,,
6567,07/15/2023 03:04:22,26.82,67.456,20.31,,
6568,07/15/2023 03:14:22,26.84,67.358,20.31,,
6569,07/15/2023 03:24:22,26.84,67.334,20.30,,
6570,07/15/2023 03:34:22,26.84,67.310,20.30,,
6571,07/15/2023 03:44:22,26.87,67.285,20.32,,
6572,07/15/2023 03:54:22,26.87,67.236,20.31,,
6573,07/15/2023 04:04:22,26.87,67.212,20.30,,
6574,07/15/2023 04:14:22,26.87,67.139,20.28,,
6575,07/15/2023 04:24:22,26.89,67.114,20.30,,
6576,07/15/2023 04:34:22,26.89,67.065,20.28,,
6577,07/15/2023 04:44:22,26.89,67.041,20.28,,
6578,07/15/2023 04:54:22,26.92,66.968,20.29,,
6579,07/15/2023 05:04:22,26.92,66.992,20.29,,
6580,07/15/2023 05:14:22,26.92,66.943,20.28,,
6581,07/15/2023 05:24:22,26.92,66.919,20.28,,
6582,07/15/2023 05:34:22,26.94,66.846,20.28,,
6583,07/15/2023 05:44:22,26.94,66.821,20.27,,
6584,07/15/2023 05:54:22,26.94,66.821,20.27,,
6585,07/15/2023 06:04:22,26.99,66.748,20.30,,
6586,07/15/2023 06:14:22,27.11,66.406,20.33,,
6587,07/15/2023 06:24:22,26.38,61.841,18.50,,
6588,07/15/2023 06:34:22,26.40,68.579,20.18,,
6589,07/15/2023 06:44:22,26.55,67.944,20.17,,
6590,07/15/2023 06:54:22,26.72,67.383,20.20,,
6591,07/15/2023 07:04:22,26.87,66.895,20.22,,
6592,07/15/2023 07:14:22,27.01,66.455,20.25,,
6593,07/15/2023 07:24:22,27.14,66.064,20.28,,
6594,07/15/2023 07:34:22,27.26,65.796,20.33,,
6595,07/15/2023 07:44:22,25.94,53.857,15.90,,
6596,07/15/2023 07:54:22,25.87,70.532,20.13,,
6597,07/15/2023 08:04:22,26.11,69.580,20.14,,
6598,07/15/2023 08:14:22,26.28,68.774,20.11,,
6599,07/15/2023 08:24:22,26.48,68.115,20.15,,
6600,07/15/2023 08:34:22,26.62,67.578,20.15,,
6601,07/15/2023 08:44:22,26.79,67.139,20.21,,
6602,07/15/2023 08:54:22,26.92,66.797,20.25,,
6603,07/15/2023 09:04:22,27.04,66.455,20.28,,
6604,07/15/2023 09:14:22,27.16,66.187,20.33,,
6605,07/15/2023 09:24:22,27.28,65.967,20.39,,
6606,07/15/2023 09:34:22,25.77,59.253,17.24,,
6607,07/15/2023 09:44:22,25.89,70.801,20.21,,
6608,07/15/2023 09:54:22,26.11,69.751,20.18,,
6609,07/15/2023 10:04:22,26.28,69.019,20.17,,
6610,07/15/2023 10:14:22,26.48,68.359,20.20,,
6611,07/15/2023 10:24:22,26.62,67.822,20.21,,
6612,07/15/2023 10:34:22,26.79,67.383,20.27,,
6613,07/15/2023 10:44:22,26.92,67.041,20.31,,
6614,07/15/2023 10:54:22,27.04,66.699,20.34,,
6615,07/15/2023 11:04:22,27.16,66.431,20.39,,
6616,07/15/2023 11:14:22,27.26,66.235,20.43,,
6617,07/15/2023 11:24:22,25.79,60.376,17.56,,
6618,07/15/2023 11:34:22,25.89,71.045,20.26,,
6619,07/15/2023 11:44:22,26.11,69.995,20.23,,
6620,07/15/2023 11:54:22,26.38,69.019,20.26,,
6621,07/15/2023 12:04:22,26.57,68.335,20.28,,
6622,07/15/2023 12:14:22,26.72,67.773,20.29,,
6623,07/15/2023 12:24:22,26.87,67.285,20.32,,
6624,07/15/2023 12:34:22,26.99,66.895,20.34,,
6625,07/15/2023 12:44:22,27.11,66.577,20.37,,
6626,07/15/2023 12:54:22,27.23,66.309,20.42,,
6627,07/15/2023 13:04:22,26.89,56.714,17.59,,
6628,07/15/2023 13:14:22,25.60,70.557,19.87,,
6629,07/15/2023 13:24:22,26.04,70.117,20.19,,
6630,07/15/2023 13:34:22,26.23,69.238,20.17,,
6631,07/15/2023 13:44:22,26.40,68.530,20.17,,
6632,07/15/2023 13:54:22,26.60,67.944,20.22,,
6633,07/15/2023 14:04:22,26.74,67.432,20.23,,
6634,07/15/2023 14:14:22,26.87,66.992,20.25,,
6635,07/15/2023 14:24:22,27.01,66.650,20.30,,
6636,07/15/2023 14:34:22,27.11,66.309,20.31,,
6637,07/15/2023 14:44:22,27.23,66.040,20.36,,
6638,07/15/2023 14:54:22,27.01,58.716,18.26,,
6639,07/15/2023 15:04:22,25.62,70.142,19.80,,
6640,07/15/2023 15:14:22,26.04,69.702,20.10,,
6641,07/15/2023 15:24:22,26.23,68.945,20.10,,
6642,07/15/2023 15:34:22,26.40,68.262,20.10,,
6643,07/15/2023 15:44:22,26.57,67.676,20.13,,
6644,07/15/2023 15:54:22,26.74,67.163,20.16,,
6645,07/15/2023 16:04:22,26.89,66.797,20.22,,
6646,07/15/2023 16:14:22,27.01,66.455,20.25,,
6647,07/15/2023 16:24:22,27.14,66.138,20.30,,
6648,07/15/2023 16:34:22,27.23,65.845,20.31,,
6649,07/15/2023 16:44:22,26.55,53.564,16.38,,
6650,07/15/2023 16:54:22,25.72,70.557,19.99,,
6651,07/15/2023 17:04:22,26.11,69.409,20.10,,
6652,07/15/2023 17:14:22,26.30,68.677,20.11,,
6653,07/15/2023 17:24:22,26.48,68.018,20.12,,
6654,07/15/2023 17:34:22,26.65,67.480,20.16,,
6655,07/15/2023 17:44:22,26.79,67.065,20.19,,
6656,07/15/2023 17:54:22,26.94,66.675,20.24,,
6657,07/15/2023 18:04:22,27.06,66.406,20.29,,
6658,07/15/2023 18:14:22,27.19,66.089,20.33,,
6659,07/15/2023 18:24:22,27.28,64.429,20.00,,
6660,07/15/2023 18:34:22,25.60,68.555,19.41,,
6661,07/15/2023 18:44:22,26.01,70.068,20.15,,
6662,07/15/2023 18:54:22,26.21,69.165,20.13,,
6663,07/15/2023 19:04:22,26.40,68.433,20.14,,
6664,07/15/2023 19:14:22,26.60,67.822,20.19,,
6665,07/15/2023 19:24:22,26.74,67.310,20.20,,
6666,07/15/2023 19:34:22,26.89,66.870,20.24,,
6667,07/15/2023 19:44:22,27.04,66.504,20.29,,
6668,07/15/2023 19:54:22,27.16,66.187,20.33,,
6669,07/15/2023 20:04:22,27.23,65.967,20.34,,
6670,07/15/2023 20:14:22,27.21,66.016,20.33,,
6671,07/15/2023 20:24:22,27.19,66.089,20.33,,
6672,07/15/2023 20:34:22,27.19,66.211,20.36,,
6673,07/15/2023 20:44:22,27.16,66.260,20.34,,
6674,07/15/2023 20:54:22,27.16,66.284,20.35,,
6675,07/15/2023 21:04:22,27.16,66.357,20.37,,
6676,07/15/2023 21:14:22,27.14,66.357,20.35,,
6677,07/15/2023 21:24:22,25.62,66.479,18.93,,
6678,07/15/2023 21:34:22,25.84,70.630,20.12,,
6679,07/15/2023 21:44:22,26.08,69.873,20.18,,
6680,07/15/2023 21:54:22,26.23,68.945,20.10,,
6681,07/15/2023 22:04:22,26.33,68.481,20.09,,
6682,07/15/2023 22:14:22,26.40,68.213,20.09,,
6683,07/15/2023 22:24:22,26.43,68.018,20.07,,
6684,07/15/2023 22:34:22,26.48,67.847,20.08,,
6685,07/15/2023 22:44:22,26.50,67.700,20.07,,
6686,07/15/2023 22:54:22,26.52,67.554,20.05,,
6687,07/15/2023 23:04:22,26.55,67.480,20.06,,
6688,07/15/2023 23:14:22,26.57,67.407,20.06,,
6689,07/15/2023 23:24:22,26.60,67.310,20.07,,
6690,07/15/2023 23:34:22,26.60,67.285,20.06,,
6691,07/15/2023 23:44:22,26.62,67.212,20.06,,
6692,07/15/2023 23:54:22,26.65,67.163,20.08,,
6693,07/16/2023 00:04:22,26.67,67.114,20.09,,
6694,07/16/2023 00:14:22,26.67,67.065,20.07,,
6695,07/16/2023 00:24:22,26.70,67.017,20.09,,
6696,07/16/2023 00:34:22,26.70,66.992,20.09,,
6697,07/16/2023 00:44:22,26.72,66.968,20.10,,
6698,07/16/2023 00:54:22,26.74,66.943,20.11,,
6699,07/16/2023 01:04:22,26.74,66.895,20.10,,
6700,07/16/2023 01:14:22,26.77,66.870,20.12,,
6701,07/16/2023 01:24:22,26.77,66.846,20.12,,
6702,07/16/2023 01:34:22,26.79,66.797,20.12,,
6703,07/16/2023 01:44:22,26.79,66.748,20.11,,
6704,07/16/2023 01:54:22,26.82,66.724,20.13,,
6705,07/16/2023 02:04:22,26.82,66.675,20.12,,
6706,07/16/2023 02:14:22,26.84,66.675,20.14,,
6707,07/16/2023 02:24:22,26.84,66.626,20.13,,
6708,07/16/2023 02:34:22,26.87,66.602,20.15,,
6709,07/16/2023 02:44:22,26.89,66.577,20.17,,
6710,07/16/2023 02:54:22,26.89,66.577,20.17,,
6711,07/16/2023 03:04:22,26.92,66.528,20.18,,
6712,07/16/2023 03:14:22,26.92,66.553,20.19,,
6713,07/16/2023 03:24:22,26.92,66.479,20.17,,
6714,07/16/2023 03:34:22,26.94,66.479,20.19,,
6715,07/16/2023 03:44:22,26.94,66.455,20.18,,
6716,07/16/2023 03:54:22,26.96,66.406,20.19,,
6717,07/16/2023 04:04:22,26.96,66.382,20.18,,
6718,07/16/2023 04:14:22,26.96,66.382,20.18,,
6719,07/16/2023 04:24:22,26.99,66.357,20.21,,
6720,07/16/2023 04:34:22,26.99,66.333,20.20,,
6721,07/16/2023 04:44:22,27.01,66.333,20.22,,
6722,07/16/2023 04:54:22,27.01,66.284,20.21,,
6723,07/16/2023 05:04:22,27.04,66.260,20.23,,
6724,07/16/2023 05:14:22,27.04,66.260,20.23,,
6725,07/16/2023 05:24:22,27.04,66.235,20.22,,
6726,07/16/2023 05:34:22,27.04,66.235,20.22,,
6727,07/16/2023 05:44:22,27.06,66.187,20.23,,
6728,07/16/2023 05:54:22,27.06,66.211,20.24,,
6729,07/16/2023 06:04:22,27.11,66.187,20.28,,
6730,07/16/2023 06:14:22,27.26,65.845,20.34,,
6731,07/16/2023 06:24:22,25.77,59.180,17.22,,
6732,07/16/2023 06:34:22,25.96,70.264,20.15,,
6733,07/16/2023 06:44:22,26.18,69.238,20.12,,
6734,07/16/2023 06:54:22,26.38,68.408,20.12,,
6735,07/16/2023 07:04:22,26.57,67.725,20.14,,
6736,07/16/2023 07:14:22,26.74,67.114,20.15,,
6737,07/16/2023 07:24:22,26.92,66.675,20.22,,
6738,07/16/2023 07:34:22,27.06,66.284,20.26,,
6739,07/16/2023 07:44:22,27.19,65.967,20.30,,
6740,07/16/2023 07:54:22,27.31,65.698,20.35,,
6741,07/16/2023 08:04:22,25.67,64.746,18.56,,
6742,07/16/2023 08:14:22,26.01,70.117,20.17,,
6743,07/16/2023 08:24:22,26.18,69.238,20.12,,
6744,07/16/2023 08:34:22,26.38,68.481,20.14,,
6745,07/16/2023 08:44:22,26.57,67.847,20.17,,
6746,07/16/2023 08:54:22,26.72,67.334,20.19,,
6747,07/16/2023 09:04:22,26.87,66.895,20.22,,
6748,07/16/2023 09:14:22,27.01,66.577,20.28,,
6749,07/16/2023 09:24:22,27.14,66.235,20.32,,
6750,07/16/2023 09:34:22,27.23,65.967,20.34,,
6751,07/16/2023 09:44:22,26.04,52.100,15.47,,
6752,07/16/2023 09:54:22,25.79,73.730,20.77,,
6753,07/16/2023 10:04:22,26.13,73.364,21.02,,
6754,07/16/2023 10:14:22,26.45,72.388,21.11,,
6755,07/16/2023 10:24:22,26.65,71.924,21.19,,
6756,07/16/2023 10:34:22,26.79,71.655,21.27,,
6757,07/16/2023 10:44:22,26.94,71.436,21.36,,
6758,07/16/2023 10:54:22,27.06,71.265,21.44,,
6759,07/16/2023 11:04:22,27.19,71.021,21.50,,
6760,07/16/2023 11:14:22,27.28,70.776,21.53,,
6761,07/16/2023 11:24:22,25.74,65.918,18.91,,
6762,07/16/2023 11:34:22,25.94,76.123,21.44,,
6763,07/16/2023 11:44:22,26.16,75.024,21.41,,
6764,07/16/2023 11:54:22,26.33,74.121,21.38,,
6765,07/16/2023 12:04:22,26.52,73.413,21.40,,
6766,07/16/2023 12:14:22,26.70,72.729,21.42,,
6767,07/16/2023 12:24:22,26.84,72.168,21.43,,
6768,07/16/2023 12:34:22,26.99,71.680,21.46,,
6769,07/16/2023 12:44:22,27.11,71.265,21.48,,
6770,07/16/2023 12:54:22,27.23,70.898,21.51,,
6771,07/16/2023 13:04:22,26.48,54.736,16.65,,
6772,07/16/2023 13:14:22,25.74,75.806,21.17,,
6773,07/16/2023 13:24:22,26.11,74.927,21.34,,
6774,07/16/2023 13:34:22,26.28,73.950,21.29,,
6775,07/16/2023 13:44:22,26.48,73.120,21.30,,
6776,07/16/2023 13:54:22,26.65,72.388,21.30,,
6777,07/16/2023 14:04:22,26.82,71.777,21.32,,
6778,07/16/2023 14:14:22,26.96,71.265,21.34,,
6779,07/16/2023 14:24:22,27.09,70.825,21.36,,
6780,07/16/2023 14:34:22,27.21,70.459,21.39,,
6781,07/16/2023 14:44:22,26.96,60.376,18.66,,
6782,07/16/2023 14:54:22,25.67,74.023,20.72,,
6783,07/16/2023 15:04:22,26.06,74.292,21.15,,
6784,07/16/2023 15:14:22,26.26,73.364,21.14,,
6785,07/16/2023 15:24:22,26.43,72.510,21.11,,
6786,07/16/2023 15:34:22,26.62,71.802,21.14,,
6787,07/16/2023 15:44:22,26.79,71.216,21.17,,
6788,07/16/2023 15:54:22,26.94,70.728,21.20,,
6789,07/16/2023 16:04:22,27.06,70.313,21.22,,
6790,07/16/2023 16:14:22,27.19,69.897,21.24,,
6791,07/16/2023 16:24:22,27.31,69.580,21.28,,
6792,07/16/2023 16:34:22,25.65,69.971,19.79,,
6793,07/16/2023 16:44:22,26.01,74.048,21.05,,
6794,07/16/2023 16:54:22,26.21,72.974,21.01,,
6795,07/16/2023 17:04:22,26.40,72.119,21.00,,
6796,07/16/2023 17:14:22,26.57,71.338,20.98,,
6797,07/16/2023 17:24:22,26.74,70.752,21.01,,
6798,07/16/2023 17:34:22,26.89,70.215,21.03,,
6799,07/16/2023 17:44:22,27.04,69.751,21.07,,
6800,07/16/2023 17:54:22,27.16,69.336,21.08,,
6801,07/16/2023 18:04:22,27.28,69.019,21.12,,
6802,07/16/2023 18:14:22,25.65,68.579,19.46,,
6803,07/16/2023 18:24:22,25.99,73.511,20.91,,
6804,07/16/2023 18:34:22,26.21,72.437,20.89,,
6805,07/16/2023 18:44:22,26.38,71.582,20.86,,
6806,07/16/2023 18:54:22,26.57,70.898,20.88,,
6807,07/16/2023 19:04:22,26.74,70.288,20.90,,
6808,07/16/2023 19:14:22,26.89,69.849,20.94,,
6809,07/16/2023 19:24:22,27.04,69.409,20.99,,
6810,07/16/2023 19:34:22,27.16,69.067,21.02,,
6811,07/16/2023 19:44:22,27.28,68.799,21.07,,
6812,07/16/2023 19:54:22,25.67,67.480,19.22,,
6813,07/16/2023 20:04:22,25.94,73.608,20.89,,
6814,07/16/2023 20:14:22,26.04,72.925,20.83,,
6815,07/16/2023 20:24:22,26.30,71.948,20.86,,
6816,07/16/2023 20:34:22,26.38,71.484,20.83,,
6817,07/16/2023 20:44:22,26.45,71.216,20.84,,
6818,07/16/2023 20:54:22,26.50,70.996,20.84,,
6819,07/16/2023 21:04:22,26.52,70.825,20.82,,
6820,07/16/2023 21:14:22,26.57,70.728,20.84,,
6821,07/16/2023 21:24:22,26.60,70.654,20.85,,
6822,07/16/2023 21:34:22,26.62,70.557,20.85,,
6823,07/16/2023 21:44:22,26.65,70.459,20.86,,
6824,07/16/2023 21:54:22,26.67,70.435,20.87,,
6825,07/16/2023 22:04:22,26.72,70.361,20.90,,
6826,07/16/2023 22:14:22,26.74,70.288,20.90,,
6827,07/16/2023 22:24:22,26.74,70.239,20.89,,
6828,07/16/2023 22:34:22,26.77,70.142,20.90,,
6829,07/16/2023 22:44:22,26.79,70.117,20.91,,
6830,07/16/2023 22:54:22,26.82,70.068,20.93,,
6831,07/16/2023 23:04:22,26.84,70.044,20.94,,
6832,07/16/2023 23:14:22,26.87,69.971,20.95,,
6833,07/16/2023 23:24:22,26.89,69.946,20.97,,
6834,07/16/2023 23:34:22,26.92,69.873,20.98,,
6835,07/16/2023 23:44:22,26.94,69.849,20.99,,
6836,07/16/2023 23:54:22,26.96,69.800,21.00,,
6837,07/17/2023 00:04:22,26.99,69.727,21.01,,
6838,07/17/2023 00:14:22,26.99,69.678,21.00,,
6839,07/17/2023 00:24:22,27.01,69.678,21.02,,
6840,07/17/2023 00:34:22,27.04,69.580,21.03,,
6841,07/17/2023 00:44:22,27.06,69.531,21.03,,
6842,07/17/2023 00:54:22,27.06,69.482,21.02,,
6843,07/17/2023 01:04:22,27.09,69.458,21.04,,
6844,07/17/2023 01:14:22,27.11,69.385,21.05,,
6845,07/17/2023 01:24:22,27.14,69.312,21.06,,
6846,07/17/2023 01:34:22,27.14,69.312,21.06,,
6847,07/17/2023 01:44:22,27.16,69.263,21.07,,
6848,07/17/2023 01:54:22,27.16,69.189,21.05,,
6849,07/17/2023 02:04:22,27.19,69.165,21.07,,
6850,07/17/2023 02:14:22,25.77,56.323,16.44,,
6851,07/17/2023 02:24:22,25.65,74.561,20.82,,
6852,07/17/2023 02:34:22,25.99,73.657,20.95,,
6853,07/17/2023 02:44:22,26.21,72.412,20.88,,
6854,07/17/2023 02:54:22,26.30,71.777,20.82,,
6855,07/17/2023 03:04:22,26.38,71.387,20.81,,
6856,07/17/2023 03:14:22,26.43,71.094,20.79,,
6857,07/17/2023 03:24:22,26.48,70.850,20.78,,
6858,07/17/2023 03:34:22,26.52,70.703,20.79,,
6859,07/17/2023 03:44:22,26.55,70.532,20.78,,
6860,07/17/2023 03:54:22,26.57,70.410,20.77,,
6861,07/17/2023 04:04:22,26.60,70.313,20.78,,
6862,07/17/2023 04:14:22,26.62,70.215,20.77,,
6863,07/17/2023 04:24:22,26.65,70.117,20.78,,
6864,07/17/2023 04:34:22,26.67,70.020,20.77,,
6865,07/17/2023 04:44:22,26.70,69.971,20.79,,
6866,07/17/2023 04:54:22,26.70,69.897,20.77,,
6867,07/17/2023 05:04:22,26.72,69.800,20.77,,
6868,07/17/2023 05:14:22,26.74,69.751,20.78,,
6869,07/17/2023 05:24:22,26.77,69.678,20.79,,
6870,07/17/2023 05:34:22,26.77,69.653,20.78,,
6871,07/17/2023 05:44:22,26.79,69.629,20.80,,
6872,07/17/2023 05:54:22,26.82,69.556,20.81,,
6873,07/17/2023 06:04:22,26.87,69.482,20.84,,
6874,07/17/2023 06:14:22,26.94,65.161,19.87,,
6875,07/17/2023 06:24:22,27.01,60.889,18.84,,
6876,07/17/2023 06:34:22,27.06,60.938,18.90,,
6877,07/17/2023 06:44:22,27.11,59.180,18.48,,
6878,07/17/2023 06:54:22,27.19,61.499,19.17,,
6879,07/17/2023 07:04:22,27.28,62.354,19.48,,
6880,07/17/2023 07:14:22,27.36,60.718,19.12,,
6881,07/17/2023 07:24:22,26.57,66.431,19.83,,
6882,07/17/2023 07:34:22,26.65,67.017,20.04,,
6883,07/17/2023 07:44:22,26.77,67.236,20.21,,
6884,07/17/2023 07:54:22,26.92,67.358,20.38,,
6885,07/17/2023 08:04:22,27.06,67.407,20.53,,
6886,07/17/2023 08:14:22,27.21,67.383,20.67,,
6887,07/17/2023 08:24:22,27.11,59.424,18.54,,
6888,07/17/2023 08:34:22,25.55,69.971,19.69,,
6889,07/17/2023 08:44:22,25.99,72.119,20.60,,
6890,07/17/2023 08:54:22,26.38,70.825,20.68,,
6891,07/17/2023 09:04:22,26.62,69.800,20.68,,
6892,07/17/2023 09:14:22,26.82,69.141,20.71,,
6893,07/17/2023 09:24:22,26.96,68.604,20.72,,
6894,07/17/2023 09:34:22,27.11,68.237,20.78,,
6895,07/17/2023 09:44:22,27.23,67.969,20.83,,
6896,07/17/2023 09:54:22,26.13,50.513,15.07,,
6897,07/17/2023 10:04:22,25.70,73.193,20.56,,
6898,07/17/2023 10:14:22,26.04,72.095,20.65,,
6899,07/17/2023 10:24:22,26.26,71.240,20.66,,
6900,07/17/2023 10:34:22,26.45,70.557,20.69,,
6901,07/17/2023 10:44:22,26.62,69.971,20.72,,
6902,07/17/2023 10:54:22,26.79,69.507,20.77,,
6903,07/17/2023 11:04:22,26.94,69.141,20.83,,
6904,07/17/2023 11:14:22,27.06,68.799,20.86,,
6905,07/17/2023 11:24:22,27.16,66.333,20.36,,
6906,07/17/2023 11:34:22,27.23,64.038,19.86,,
6907,07/17/2023 11:44:22,26.43,51.245,15.57,,
6908,07/17/2023 11:54:22,25.65,69.995,19.79,,
6909,07/17/2023 12:04:22,26.06,69.092,19.97,,
6910,07/17/2023 12:14:22,26.26,68.506,20.03,,
6911,07/17/2023 12:24:22,26.45,68.042,20.10,,
6912,07/17/2023 12:34:22,26.65,67.651,20.20,,
6913,07/17/2023 12:44:22,26.82,67.358,20.29,,
6914,07/17/2023 12:54:22,26.96,67.090,20.36,,
6915,07/17/2023 13:04:22,27.11,66.846,20.44,,
6916,07/17/2023 13:14:22,27.23,66.650,20.51,,
6917,07/17/2023 13:24:22,26.43,52.856,16.06,,
6918,07/17/2023 13:34:22,25.65,71.924,20.23,,
6919,07/17/2023 13:44:22,26.06,70.752,20.36,,
6920,07/17/2023 13:54:22,26.28,69.971,20.39,,
6921,07/17/2023 14:04:22,26.48,67.163,19.92,,
6922,07/17/2023 14:14:22,26.65,66.895,20.01,,
6923,07/17/2023 14:24:22,26.82,66.675,20.12,,
6924,07/17/2023 14:34:22,26.96,66.455,20.20,,
6925,07/17/2023 14:44:22,27.11,66.211,20.29,,
6926,07/17/2023 14:54:22,27.23,66.040,20.36,,
6927,07/17/2023 15:04:22,26.30,52.441,15.81,,
6928,07/17/2023 15:14:22,25.72,71.143,20.12,,
6929,07/17/2023 15:24:22,26.08,69.946,20.19,,
6930,07/17/2023 15:34:22,26.28,69.141,20.20,,
6931,07/17/2023 15:44:22,26.50,68.530,20.26,,
6932,07/17/2023 15:54:22,26.67,68.042,20.31,,
6933,07/17/2023 16:04:22,26.84,67.627,20.37,,
6934,07/17/2023 16:14:22,26.99,67.261,20.43,,
6935,07/17/2023 16:24:22,27.14,66.943,20.49,,
6936,07/17/2023 16:34:22,27.26,66.650,20.54,,
6937,07/17/2023 16:44:22,25.82,58.911,17.20,,
6938,07/17/2023 16:54:22,25.87,71.484,20.34,,
6939,07/17/2023 17:04:22,26.11,70.288,20.30,,
6940,07/17/2023 17:14:22,26.30,69.458,20.29,,
6941,07/17/2023 17:24:22,26.52,68.799,20.35,,
6942,07/17/2023 17:34:22,26.70,68.237,20.38,,
6943,07/17/2023 17:44:22,26.87,67.773,20.44,,
6944,07/17/2023 17:54:22,26.99,67.383,20.46,,
6945,07/17/2023 18:04:22,27.14,67.065,20.52,,
6946,07/17/2023 18:14:22,27.26,66.797,20.57,,
6947,07/17/2023 18:24:22,25.82,57.593,16.84,,
6948,07/17/2023 18:34:22,25.82,71.753,20.36,,
6949,07/17/2023 18:44:22,26.08,70.483,20.32,,
6950,07/17/2023 18:54:22,26.30,69.653,20.34,,
6951,07/17/2023 19:04:22,26.50,68.970,20.37,,
6952,07/17/2023 19:14:22,26.67,68.433,20.40,,
6953,07/17/2023 19:24:22,26.84,67.896,20.44,,
6954,07/17/2023 19:34:22,26.99,67.505,20.49,,
6955,07/17/2023 19:44:22,27.11,67.163,20.52,,
6956,07/17/2023 19:54:22,27.23,66.846,20.55,,
6957,07/17/2023 20:04:22,26.70,54.321,16.74,,
6958,07/17/2023 20:14:22,25.40,71.875,19.98,,
6959,07/17/2023 20:24:22,25.79,71.533,20.28,,
6960,07/17/2023 20:34:22,26.11,70.386,20.32,,
6961,07/17/2023 20:44:22,26.23,69.824,20.31,,
6962,07/17/2023 20:54:22,26.28,69.458,20.27,,
6963,07/17/2023 21:04:22,26.33,69.263,20.27,,
6964,07/17/2023 21:14:22,26.38,69.116,20.29,,
6965,07/17/2023 21:24:22,26.43,68.970,20.30,,
6966,07/17/2023 21:34:22,26.45,68.896,20.30,,
6967,07/17/2023 21:44:22,26.45,68.823,20.28,,
6968,07/17/2023 21:54:22,26.50,68.750,20.31,,
6969,07/17/2023 22:04:22,26.50,68.652,20.29,,
6970,07/17/2023 22:14:22,26.55,68.579,20.32,,
6971,07/17/2023 22:24:22,26.57,68.481,20.32,,
6972,07/17/2023 22:34:22,26.57,68.457,20.31,,
6973,07/17/2023 22:44:22,26.60,68.359,20.32,,
6974,07/17/2023 22:54:22,26.62,68.311,20.33,,
6975,07/17/2023 23:04:22,26.62,68.262,20.31,,
6976,07/17/2023 23:14:22,26.65,68.213,20.33,,
6977,07/17/2023 23:24:22,26.67,68.140,20.33,,
6978,07/17/2023 23:34:22,26.67,68.042,20.31,,
6979,07/17/2023 23:44:22,26.70,67.993,20.33,,
6980,07/17/2023 23:54:22,26.72,67.944,20.33,,
6981,07/18/2023 00:04:22,26.72,67.847,20.31,,
6982,07/18/2023 00:14:22,26.72,67.822,20.30,,
6983,07/18/2023 00:24:22,26.74,67.725,20.30,,
6984,07/18/2023 00:34:22,26.74,67.651,20.28,,
6985,07/18/2023 00:44:22,26.77,67.603,20.30,,
6986,07/18/2023 00:54:22,26.77,67.529,20.28,,
6987,07/18/2023 01:04:22,26.77,67.456,20.26,,
6988,07/18/2023 01:14:22,26.79,67.383,20.27,,
6989,07/18/2023 01:24:22,26.79,67.358,20.26,,
6990,07/18/2023 01:34:22,26.79,67.285,20.24,,
6991,07/18/2023 01:44:22,26.82,67.261,20.26,,
6992,07/18/2023 01:54:22,26.82,67.163,20.24,,
6993,07/18/2023 02:04:22,26.84,67.139,20.25,,
6994,07/18/2023 02:14:22,26.82,67.065,20.22,,
6995,07/18/2023 02:24:22,26.84,66.992,20.22,,
6996,07/18/2023 02:34:22,26.84,66.943,20.21,,
6997,07/18/2023 02:44:22,26.87,66.870,20.22,,
6998,07/18/2023 02:54:22,26.87,66.797,20.20,,
6999,07/18/2023 03:04:22,26.87,66.724,20.18,,
7000,07/18/2023 03:14:22,26.87,66.675,20.17,,
7001,07/18/2023 03:24:22,26.89,66.602,20.17,,
7002,07/18/2023 03:34:22,26.89,66.528,20.15,,
7003,07/18/2023 03:44:22,26.89,66.455,20.14,,
7004,07/18/2023 03:54:22,26.92,66.406,20.15,,
7005,07/18/2023 04:04:22,26.92,66.382,20.15,,
7006,07/18/2023 04:14:22,26.92,66.309,20.13,,
7007,07/18/2023 04:24:22,26.94,66.284,20.14,,
7008,07/18/2023 04:34:22,26.94,66.235,20.13,,
7009,07/18/2023 04:44:22,26.94,66.211,20.12,,
7010,07/18/2023 04:54:22,26.94,66.138,20.11,,
7011,07/18/2023 05:04:22,26.94,66.113,20.10,,
7012,07/18/2023 05:14:22,26.94,66.064,20.09,,
7013,07/18/2023 05:24:22,26.96,66.040,20.10,,
7014,07/18/2023 05:34:22,26.96,66.016,20.10,,
7015,07/18/2023 05:44:22,26.96,65.942,20.08,,
7016,07/18/2023 05:54:22,26.96,65.918,20.07,,
7017,07/18/2023 06:04:22,27.01,65.845,20.10,,
7018,07/18/2023 06:14:22,27.14,64.014,19.77,,
7019,07/18/2023 06:24:22,27.11,60.913,18.94,,
7020,07/18/2023 06:34:22,27.11,59.937,18.68,,
7021,07/18/2023 06:44:22,27.01,55.859,17.47,,
7022,07/18/2023 06:54:22,27.01,59.082,18.36,,
