#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
21233,12/13/2023 15:54:47,26.96,57.349,17.84
21234,12/13/2023 16:04:47,27.21,56.689,17.89
21235,12/13/2023 16:14:47,27.43,56.030,17.90
21236,12/13/2023 16:24:47,26.60,51.196,15.71
21237,12/13/2023 16:34:47,26.57,57.397,17.49
21238,12/13/2023 16:44:47,26.84,56.738,17.55
21239,12/13/2023 16:54:47,27.09,55.811,17.53
21240,12/13/2023 17:04:47,27.26,57.373,18.12
21241,12/13/2023 17:14:47,27.46,57.983,18.48
21242,12/13/2023 17:24:47,27.63,58.032,18.65
21243,12/13/2023 17:34:47,26.50,60.889,18.36
21244,12/13/2023 17:44:47,26.74,61.279,18.69
21245,12/13/2023 17:54:47,26.99,61.084,18.87
21246,12/13/2023 18:04:47,27.21,60.840,19.02
21247,12/13/2023 18:14:47,27.43,60.620,19.16
21248,12/13/2023 18:24:47,27.38,57.129,18.17
21249,12/13/2023 18:34:47,26.48,63.208,18.94
21250,12/13/2023 18:44:47,26.74,63.330,19.22
21251,12/13/2023 18:54:47,26.99,62.988,19.37
21252,12/13/2023 19:04:47,27.21,62.427,19.43
21253,12/13/2023 19:14:47,27.19,62.231,19.36
21254,12/13/2023 19:24:47,27.16,62.061,19.29
21255,12/13/2023 19:34:47,27.11,61.816,19.18
21256,12/13/2023 19:44:47,27.09,61.475,19.07
21257,12/13/2023 19:54:47,27.06,61.084,18.94
21258,12/13/2023 20:04:47,27.04,60.620,18.80
21259,12/13/2023 20:14:47,27.01,60.107,18.63
21260,12/13/2023 20:24:47,26.99,59.692,18.50
21261,12/13/2023 20:34:47,26.96,59.204,18.34
21262,12/13/2023 20:44:47,26.94,58.740,18.20
21263,12/13/2023 20:54:47,26.92,58.301,18.06
21264,12/13/2023 21:04:47,26.89,57.886,17.92
21265,12/13/2023 21:14:47,26.89,57.446,17.80
21266,12/13/2023 21:24:47,26.87,57.031,17.66
21267,12/13/2023 21:34:47,26.84,56.616,17.52
21268,12/13/2023 21:44:47,26.84,56.226,17.41
21269,12/13/2023 21:54:47,26.82,55.859,17.29
21270,12/13/2023 22:04:47,26.79,55.493,17.16
21271,12/13/2023 22:14:47,26.77,55.127,17.03
21272,12/13/2023 22:24:47,26.77,54.785,16.93
21273,12/13/2023 22:34:47,26.74,54.443,16.81
21274,12/13/2023 22:44:47,26.72,54.126,16.70
21275,12/13/2023 22:54:47,26.70,53.784,16.58
21276,12/13/2023 23:04:47,26.65,55.249,16.96
21277,12/13/2023 23:14:47,26.57,56.738,17.30
21278,12/13/2023 23:24:47,26.52,58.179,17.65
21279,12/13/2023 23:34:47,26.48,58.691,17.76
21280,12/13/2023 23:44:47,26.45,59.009,17.81
21281,12/13/2023 23:54:47,26.43,59.204,17.85
21282,12/14/2023 00:04:47,26.38,59.399,17.85
21283,12/14/2023 00:14:47,26.38,59.595,17.91
21284,12/14/2023 00:24:47,26.35,59.766,17.92
21285,12/14/2023 00:34:47,26.30,59.985,17.93
21286,12/14/2023 00:44:47,26.28,60.156,17.96
21287,12/14/2023 00:54:47,26.26,60.303,17.98
21288,12/14/2023 01:04:47,26.23,60.303,17.95
21289,12/14/2023 01:14:47,26.21,60.181,17.90
21290,12/14/2023 01:24:47,26.18,59.961,17.81
21291,12/14/2023 01:34:47,26.18,59.668,17.74
21292,12/14/2023 01:44:47,26.16,59.277,17.61
21293,12/14/2023 01:54:47,26.13,58.813,17.46
21294,12/14/2023 02:04:47,26.11,58.350,17.32
21295,12/14/2023 02:14:47,26.11,57.886,17.19
21296,12/14/2023 02:24:47,26.08,57.422,17.04
21297,12/14/2023 02:34:47,26.08,56.958,16.91
21298,12/14/2023 02:44:47,26.06,56.494,16.76
21299,12/14/2023 02:54:47,26.06,56.055,16.64
21300,12/14/2023 03:04:47,26.04,55.664,16.51
21301,12/14/2023 03:14:47,26.01,55.249,16.36
21302,12/14/2023 03:24:47,26.01,54.834,16.24
21303,12/14/2023 03:34:47,25.96,55.811,16.47
21304,12/14/2023 03:44:47,25.94,56.006,16.51
21305,12/14/2023 03:54:47,25.91,55.957,16.47
21306,12/14/2023 04:04:47,25.89,55.908,16.44
21307,12/14/2023 04:14:47,25.87,55.859,16.40
21308,12/14/2023 04:24:47,25.84,55.762,16.35
21309,12/14/2023 04:34:47,25.84,55.615,16.31
21310,12/14/2023 04:44:47,25.82,55.396,16.23
21311,12/14/2023 04:54:47,25.79,55.176,16.14
21312,12/14/2023 05:04:47,25.79,54.858,16.05
21313,12/14/2023 05:14:47,25.99,55.396,16.38
21314,12/14/2023 05:24:47,26.21,54.980,16.47
21315,12/14/2023 05:34:47,26.43,55.029,16.69
21316,12/14/2023 05:44:47,26.62,55.176,16.91
21317,12/14/2023 05:54:47,26.77,55.347,17.10
21318,12/14/2023 06:04:47,26.96,55.591,17.34
21319,12/14/2023 06:14:47,27.14,55.151,17.38
21320,12/14/2023 06:24:47,27.14,51.416,16.28
21321,12/14/2023 06:34:47,27.23,54.541,17.29
21322,12/14/2023 06:44:47,27.26,53.784,17.10
21323,12/14/2023 06:54:47,27.31,57.178,18.12
21324,12/14/2023 07:04:47,27.41,59.351,18.81
21325,12/14/2023 07:14:47,27.53,61.255,19.43
21326,12/14/2023 07:24:47,27.65,61.743,19.67
21327,12/14/2023 07:34:47,26.96,64.111,19.62
21328,12/14/2023 07:44:47,27.14,65.967,20.25
21329,12/14/2023 07:54:47,27.28,67.310,20.71
21330,12/14/2023 08:04:47,27.43,68.213,21.07
21331,12/14/2023 08:14:47,27.58,68.921,21.39
21332,12/14/2023 08:24:47,26.94,69.849,20.99
21333,12/14/2023 08:34:47,27.09,71.753,21.58
21334,12/14/2023 08:44:47,27.26,71.997,21.79
21335,12/14/2023 08:54:47,27.43,72.046,21.97
21336,12/14/2023 09:04:47,27.58,71.899,22.08
21337,12/14/2023 09:14:47,26.50,70.337,20.69
21338,12/14/2023 09:24:47,26.65,75.146,21.91
21339,12/14/2023 09:34:47,26.87,74.780,22.04
21340,12/14/2023 09:44:47,27.06,74.072,22.07
21341,12/14/2023 09:54:47,27.26,73.267,22.08
21342,12/14/2023 10:04:47,27.46,72.412,22.08
21343,12/14/2023 10:14:47,27.11,66.187,20.28
21344,12/14/2023 10:24:47,26.57,72.974,21.35
21345,12/14/2023 10:34:47,26.77,73.120,21.58
21346,12/14/2023 10:44:47,27.01,71.851,21.52
21347,12/14/2023 10:54:47,27.23,70.508,21.42
21348,12/14/2023 11:04:47,27.46,69.141,21.32
21349,12/14/2023 11:14:47,26.57,61.133,18.49
21350,12/14/2023 11:24:47,26.65,69.678,20.68
21351,12/14/2023 11:34:47,26.87,68.774,20.67
21352,12/14/2023 11:44:47,27.11,67.456,20.59
21353,12/14/2023 11:54:47,27.33,66.089,20.46
21354,12/14/2023 12:04:47,27.48,61.792,19.52
21355,12/14/2023 12:14:47,26.40,61.279,18.37
21356,12/14/2023 12:24:47,26.65,62.939,19.03
21357,12/14/2023 12:34:47,26.89,61.938,19.00
21358,12/14/2023 12:44:47,27.14,60.791,18.94
21359,12/14/2023 12:54:47,27.28,54.077,17.20
21360,12/14/2023 13:04:47,27.28,54.541,17.34
21361,12/14/2023 13:14:47,27.43,56.274,17.97
21362,12/14/2023 13:24:47,27.58,57.544,18.47
21363,12/14/2023 13:34:47,26.50,54.053,16.47
21364,12/14/2023 13:44:47,26.55,65.112,19.48
21365,12/14/2023 13:54:47,26.74,66.675,20.05
21366,12/14/2023 14:04:47,26.94,67.627,20.47
21367,12/14/2023 14:14:47,27.14,68.262,20.81
21368,12/14/2023 14:24:47,27.26,66.260,20.44
21369,12/14/2023 14:34:47,27.43,66.943,20.77
21370,12/14/2023 14:44:47,27.58,67.407,21.02
21371,12/14/2023 14:54:47,26.48,62.402,18.73
21372,12/14/2023 15:04:47,26.57,71.191,20.95
21373,12/14/2023 15:14:47,26.79,71.240,21.17
21374,12/14/2023 15:24:47,27.01,70.605,21.24
21375,12/14/2023 15:34:47,27.23,69.849,21.27
21376,12/14/2023 15:44:47,27.43,68.945,21.25
21377,12/14/2023 15:54:47,27.06,63.452,19.55
21378,12/14/2023 16:04:47,26.50,69.678,20.53
21379,12/14/2023 16:14:47,26.77,69.531,20.76
21380,12/14/2023 16:24:47,27.01,68.262,20.69
21381,12/14/2023 16:34:47,27.23,66.943,20.58
21382,12/14/2023 16:44:47,27.46,65.625,20.47
21383,12/14/2023 16:54:47,26.40,62.793,18.76
21384,12/14/2023 17:04:47,26.62,66.479,19.89
21385,12/14/2023 17:14:47,26.87,65.430,19.87
21386,12/14/2023 17:24:47,27.11,64.111,19.76
21387,12/14/2023 17:34:47,27.36,62.842,19.68
21388,12/14/2023 17:44:47,27.26,58.398,18.41
21389,12/14/2023 17:54:47,26.45,63.501,18.99
21390,12/14/2023 18:04:47,26.74,62.817,19.09
21391,12/14/2023 18:14:47,26.99,61.646,19.02
21392,12/14/2023 18:24:47,27.23,60.449,18.93
21393,12/14/2023 18:34:47,27.46,59.326,18.85
21394,12/14/2023 18:44:47,26.33,58.740,17.63
21395,12/14/2023 18:54:47,26.62,60.425,18.35
21396,12/14/2023 19:04:47,26.87,59.448,18.33
21397,12/14/2023 19:14:47,26.87,58.838,18.16
21398,12/14/2023 19:24:47,26.87,58.398,18.04
21399,12/14/2023 19:34:47,26.84,58.032,17.91
21400,12/14/2023 19:44:47,26.82,57.666,17.79
21401,12/14/2023 19:54:47,26.79,57.324,17.67
21402,12/14/2023 20:04:47,26.77,57.007,17.56
21403,12/14/2023 20:14:47,26.74,56.665,17.44
21404,12/14/2023 20:24:47,26.72,56.299,17.32
21405,12/14/2023 20:34:47,26.70,55.981,17.21
21406,12/14/2023 20:44:47,26.67,55.664,17.09
21407,12/14/2023 20:54:47,26.67,55.322,17.00
21408,12/14/2023 21:04:47,26.65,55.005,16.89
21409,12/14/2023 21:14:47,26.62,54.688,16.77
21410,12/14/2023 21:24:47,26.60,54.346,16.65
21411,12/14/2023 21:34:47,26.57,54.053,16.54
21412,12/14/2023 21:44:47,26.57,53.735,16.44
21413,12/14/2023 21:54:47,26.50,54.468,16.59
21414,12/14/2023 22:04:47,26.45,55.859,16.94
21415,12/14/2023 22:14:47,26.38,57.300,17.28
21416,12/14/2023 22:24:47,26.35,58.350,17.54
21417,12/14/2023 22:34:47,26.30,58.667,17.58
21418,12/14/2023 22:44:47,26.28,58.911,17.63
21419,12/14/2023 22:54:47,26.26,59.155,17.67
21420,12/14/2023 23:04:47,26.23,59.375,17.71
21421,12/14/2023 23:14:47,26.21,59.595,17.75
21422,12/14/2023 23:24:47,26.16,59.814,17.76
21423,12/14/2023 23:34:47,26.13,60.010,17.78
21424,12/14/2023 23:44:47,26.11,60.107,17.79
21425,12/14/2023 23:54:47,26.08,60.083,17.75
21426,12/15/2023 00:04:47,26.06,59.961,17.70
21427,12/15/2023 00:14:47,26.04,59.766,17.63
21428,12/15/2023 00:24:47,26.04,59.424,17.54
21429,12/15/2023 00:34:47,26.01,59.058,17.41
21430,12/15/2023 00:44:47,25.99,58.618,17.28
21431,12/15/2023 00:54:47,25.99,58.130,17.14
21432,12/15/2023 01:04:47,25.96,57.690,17.00
21433,12/15/2023 01:14:47,25.96,57.227,16.87
21434,12/15/2023 01:24:47,25.94,56.714,16.71
21435,12/15/2023 01:34:47,25.94,56.299,16.59
21436,12/15/2023 01:44:47,25.91,55.859,16.44
21437,12/15/2023 01:54:47,25.89,55.444,16.31
21438,12/15/2023 02:04:47,25.87,55.029,16.17
21439,12/15/2023 02:14:47,25.87,54.663,16.06
21440,12/15/2023 02:24:47,25.82,55.957,16.39
21441,12/15/2023 02:34:47,25.79,56.055,16.38
21442,12/15/2023 02:44:47,25.77,56.055,16.37
21443,12/15/2023 02:54:47,25.74,56.030,16.33
21444,12/15/2023 03:04:47,25.72,55.957,16.29
21445,12/15/2023 03:14:47,25.70,55.811,16.23
21446,12/15/2023 03:24:47,25.67,55.640,16.16
21447,12/15/2023 03:34:47,25.65,55.371,16.06
21448,12/15/2023 03:44:47,25.65,55.103,15.99
21449,12/15/2023 03:54:47,25.62,54.712,15.85
21450,12/15/2023 04:04:47,25.57,55.273,15.96
21451,12/15/2023 04:14:47,25.55,55.859,16.11
21452,12/15/2023 04:24:47,25.55,55.859,16.11
21453,12/15/2023 04:34:47,25.53,55.811,16.07
21454,12/15/2023 04:44:47,25.50,55.737,16.03
21455,12/15/2023 04:54:47,25.50,55.640,16.00
21456,12/15/2023 05:04:47,25.50,55.444,15.94
21457,12/15/2023 05:14:47,25.70,54.810,15.95
21458,12/15/2023 05:24:47,25.87,57.178,16.77
21459,12/15/2023 05:34:47,26.06,57.349,17.00
21460,12/15/2023 05:44:47,26.26,57.300,17.17
21461,12/15/2023 05:54:47,26.45,57.251,17.33
21462,12/15/2023 06:04:47,26.65,57.178,17.50
21463,12/15/2023 06:14:47,26.74,53.418,16.51
21464,12/15/2023 06:24:47,26.77,50.806,15.75
21465,12/15/2023 06:34:47,26.77,49.194,15.25
21466,12/15/2023 06:44:47,26.74,49.097,15.19
21467,12/15/2023 06:54:47,26.74,52.539,16.25
21468,12/15/2023 07:04:47,26.70,53.296,16.44
21469,12/15/2023 07:14:47,26.72,60.938,18.58
21470,12/15/2023 07:24:47,26.72,61.865,18.82
21471,12/15/2023 07:34:47,26.77,61.890,18.88
21472,12/15/2023 07:44:47,26.89,63.770,19.47
21473,12/15/2023 07:54:47,27.01,65.063,19.91
21474,12/15/2023 08:04:47,27.14,66.187,20.31
21475,12/15/2023 08:14:47,27.26,67.188,20.67
21476,12/15/2023 08:24:47,27.38,68.066,20.99
21477,12/15/2023 08:34:47,27.51,68.823,21.30
21478,12/15/2023 08:44:47,27.63,69.531,21.58
21479,12/15/2023 08:54:47,27.04,65.308,20.00
21480,12/15/2023 09:04:47,27.04,72.632,21.73
21481,12/15/2023 09:14:47,27.21,72.778,21.92
21482,12/15/2023 09:24:47,27.38,72.656,22.06
21483,12/15/2023 09:34:47,27.53,72.461,22.16
21484,12/15/2023 09:44:47,26.60,68.774,20.42
21485,12/15/2023 09:54:47,26.65,75.391,21.96
21486,12/15/2023 10:04:47,26.87,74.951,22.08
21487,12/15/2023 10:14:47,27.09,74.121,22.11
21488,12/15/2023 10:24:47,27.28,73.145,22.07
21489,12/15/2023 10:34:47,27.48,72.119,22.03
21490,12/15/2023 10:44:47,26.79,63.647,19.34
21491,12/15/2023 10:54:47,26.62,73.096,21.43
21492,12/15/2023 11:04:47,26.84,72.461,21.50
21493,12/15/2023 11:14:47,26.94,61.548,18.95
21494,12/15/2023 11:24:47,27.06,60.034,18.66
21495,12/15/2023 11:34:47,27.21,59.595,18.68
21496,12/15/2023 11:44:47,27.38,59.106,18.71
21497,12/15/2023 11:54:47,27.53,58.496,18.69
21498,12/15/2023 12:04:47,26.43,57.202,17.30
21499,12/15/2023 12:14:47,26.60,60.449,18.34
21500,12/15/2023 12:24:47,26.84,59.668,18.36
21501,12/15/2023 12:34:47,27.06,58.740,18.31
21502,12/15/2023 12:44:47,27.26,57.837,18.25
21503,12/15/2023 12:54:47,27.46,56.982,18.20
21504,12/15/2023 13:04:47,26.45,49.365,15.01
21505,12/15/2023 13:14:47,26.48,58.691,17.76
21506,12/15/2023 13:24:47,26.74,57.959,17.80
21507,12/15/2023 13:34:47,26.99,57.031,17.78
21508,12/15/2023 13:44:47,27.21,56.104,17.72
21509,12/15/2023 13:54:47,27.41,55.884,17.84
21510,12/15/2023 14:04:47,27.58,56.055,18.05
21511,12/15/2023 14:14:47,26.33,57.324,17.24
21512,12/15/2023 14:24:47,26.60,58.594,17.84
21513,12/15/2023 14:34:47,26.87,57.983,17.93
21514,12/15/2023 14:44:47,27.09,57.324,17.95
21515,12/15/2023 14:54:47,27.31,56.689,17.98
21516,12/15/2023 15:04:47,27.51,55.981,17.97
21517,12/15/2023 15:14:47,26.33,54.102,16.33
21518,12/15/2023 15:24:47,26.55,57.837,17.59
21519,12/15/2023 15:34:47,26.82,56.982,17.60
21520,12/15/2023 15:44:47,27.06,56.006,17.55
21521,12/15/2023 15:54:47,27.26,55.933,17.72
21522,12/15/2023 16:04:47,27.46,55.859,17.88
21523,12/15/2023 16:14:47,26.77,51.367,15.92
21524,12/15/2023 16:24:47,26.57,57.764,17.59
21525,12/15/2023 16:34:47,26.82,57.275,17.69
21526,12/15/2023 16:44:47,27.06,56.665,17.74
21527,12/15/2023 16:54:47,27.28,56.030,17.76
21528,12/15/2023 17:04:47,27.51,55.347,17.78
21529,12/15/2023 17:14:47,26.60,51.367,15.76
21530,12/15/2023 17:24:47,26.55,58.594,17.79
21531,12/15/2023 17:34:47,26.82,58.130,17.92
21532,12/15/2023 17:44:47,27.04,57.422,17.93
21533,12/15/2023 17:54:47,27.28,56.738,17.96
21534,12/15/2023 18:04:47,27.48,56.128,17.98
21535,12/15/2023 18:14:47,26.45,53.027,16.12
21536,12/15/2023 18:24:47,26.60,57.983,17.68
21537,12/15/2023 18:34:47,26.87,57.324,17.75
21538,12/15/2023 18:44:47,27.11,56.543,17.75
21539,12/15/2023 18:54:47,27.33,55.713,17.72
21540,12/15/2023 19:04:47,27.48,56.152,17.99
21541,12/15/2023 19:14:47,27.46,56.274,18.00
21542,12/15/2023 19:24:47,27.38,56.372,17.95
21543,12/15/2023 19:34:47,27.33,56.445,17.93
21544,12/15/2023 19:44:47,27.26,56.470,17.87
21545,12/15/2023 19:54:47,27.21,56.445,17.82
21546,12/15/2023 20:04:47,27.16,56.470,17.78
21547,12/15/2023 20:14:47,27.11,56.396,17.71
21548,12/15/2023 20:24:47,27.09,56.250,17.65
21549,12/15/2023 20:34:47,27.04,56.055,17.55
21550,12/15/2023 20:44:47,27.01,55.811,17.45
21551,12/15/2023 20:54:47,26.99,55.542,17.36
21552,12/15/2023 21:04:47,26.96,55.298,17.26
21553,12/15/2023 21:14:47,26.94,55.005,17.16
21554,12/15/2023 21:24:47,26.87,56.055,17.39
21555,12/15/2023 21:34:47,26.84,56.323,17.44
21556,12/15/2023 21:44:47,26.79,56.421,17.42
21557,12/15/2023 21:54:47,26.77,56.470,17.41
21558,12/15/2023 22:04:47,26.74,56.494,17.39
21559,12/15/2023 22:14:47,26.70,56.519,17.36
21560,12/15/2023 22:24:47,26.67,56.470,17.32
21561,12/15/2023 22:34:47,26.65,56.372,17.27
21562,12/15/2023 22:44:47,26.33,52.979,16.00
21563,12/15/2023 22:54:47,25.57,58.447,16.84
21564,12/15/2023 23:04:47,25.60,58.252,16.81
21565,12/15/2023 23:14:47,25.72,57.837,16.81
21566,12/15/2023 23:24:47,25.94,56.567,16.67
21567,12/15/2023 23:34:47,25.94,56.152,16.55
21568,12/15/2023 23:44:47,25.94,55.835,16.46
21569,12/15/2023 23:54:47,25.91,55.493,16.34
21570,12/16/2023 00:04:47,25.89,55.200,16.24
21571,12/16/2023 00:14:47,25.89,54.858,16.14
21572,12/16/2023 00:24:47,25.87,54.590,16.04
21573,12/16/2023 00:34:47,25.82,55.835,16.35
21574,12/16/2023 00:44:47,25.79,55.908,16.34
21575,12/16/2023 00:54:47,25.77,55.908,16.32
21576,12/16/2023 01:04:47,25.74,55.908,16.30
21577,12/16/2023 01:14:47,25.72,55.884,16.27
21578,12/16/2023 01:24:47,25.72,55.762,16.24
21579,12/16/2023 01:34:47,25.70,55.615,16.18
21580,12/16/2023 01:44:47,25.67,55.371,16.08
21581,12/16/2023 01:54:47,25.67,55.151,16.02
21582,12/16/2023 02:04:47,25.65,54.883,15.92
21583,12/16/2023 02:14:47,25.65,54.565,15.83
21584,12/16/2023 02:24:47,25.60,55.566,16.07
21585,12/16/2023 02:34:47,25.57,55.786,16.10
21586,12/16/2023 02:44:47,25.55,55.835,16.10
21587,12/16/2023 02:54:47,25.53,55.835,16.08
21588,12/16/2023 03:04:47,25.53,55.835,16.08
21589,12/16/2023 03:14:47,25.50,55.835,16.05
21590,12/16/2023 03:24:47,25.48,55.786,16.02
21591,12/16/2023 03:34:47,25.45,55.713,15.97
21592,12/16/2023 03:44:47,25.45,55.566,15.93
21593,12/16/2023 03:54:47,25.43,55.347,15.85
21594,12/16/2023 04:04:47,25.40,55.103,15.75
21595,12/16/2023 04:14:47,25.40,54.810,15.67
21596,12/16/2023 04:24:47,25.38,54.517,15.57
21597,12/16/2023 04:34:47,25.36,54.883,15.65
21598,12/16/2023 04:44:47,25.31,55.859,15.88
21599,12/16/2023 04:54:47,25.31,55.957,15.91
21600,12/16/2023 05:04:47,25.28,56.030,15.90
21601,12/16/2023 05:14:47,25.50,55.566,15.98
21602,12/16/2023 05:24:47,25.74,54.932,16.02
21603,12/16/2023 05:34:47,25.94,55.273,16.30
21604,12/16/2023 05:44:47,26.13,55.298,16.49
21605,12/16/2023 05:54:47,26.33,54.858,16.55
21606,12/16/2023 06:04:47,26.50,54.346,16.56
21607,12/16/2023 06:14:47,26.65,55.396,17.00
21608,12/16/2023 06:24:47,26.82,55.176,17.09
21609,12/16/2023 06:34:47,26.96,54.907,17.15
21610,12/16/2023 06:44:47,27.14,54.541,17.21
21611,12/16/2023 06:54:47,27.28,54.248,17.25
21612,12/16/2023 07:04:47,27.43,53.955,17.31
21613,12/16/2023 07:14:47,27.53,55.005,17.70
21614,12/16/2023 07:24:47,26.96,52.515,16.44
21615,12/16/2023 07:34:47,27.04,56.421,17.65
21616,12/16/2023 07:44:47,27.21,56.152,17.73
21617,12/16/2023 07:54:47,27.38,55.688,17.76
21618,12/16/2023 08:04:47,27.58,55.273,17.83
21619,12/16/2023 08:14:47,26.94,56.567,17.60
21620,12/16/2023 08:24:47,27.14,56.299,17.71
21621,12/16/2023 08:34:47,27.33,55.859,17.76
21622,12/16/2023 08:44:47,27.51,55.347,17.78
21623,12/16/2023 08:54:47,26.38,56.470,17.05
21624,12/16/2023 09:04:47,26.65,57.080,17.47
21625,12/16/2023 09:14:47,26.87,56.323,17.47
21626,12/16/2023 09:24:47,27.09,55.444,17.42
21627,12/16/2023 09:34:47,27.31,54.541,17.37
21628,12/16/2023 09:44:47,27.51,53.906,17.37
21629,12/16/2023 09:54:47,27.11,51.147,16.17
21630,12/16/2023 10:04:47,26.55,57.471,17.49
21631,12/16/2023 10:14:47,26.79,57.178,17.63
21632,12/16/2023 10:24:47,26.99,58.179,18.09
21633,12/16/2023 10:34:47,27.19,58.179,18.28
21634,12/16/2023 10:44:47,27.38,57.788,18.35
21635,12/16/2023 10:54:47,27.55,57.422,18.41
21636,12/16/2023 11:04:47,26.48,57.764,17.50
21637,12/16/2023 11:14:47,26.72,59.473,18.19
21638,12/16/2023 11:24:47,26.94,59.106,18.30
21639,12/16/2023 11:34:47,27.16,58.643,18.38
21640,12/16/2023 11:44:47,27.36,58.301,18.47
21641,12/16/2023 11:54:47,27.55,57.837,18.52
21642,12/16/2023 12:04:47,26.40,57.300,17.30
21643,12/16/2023 12:14:47,26.62,59.985,18.23
21644,12/16/2023 12:24:47,26.87,59.302,18.29
21645,12/16/2023 12:34:47,27.09,58.447,18.26
21646,12/16/2023 12:44:47,27.33,57.544,18.24
21647,12/16/2023 12:54:47,27.53,56.616,18.16
21648,12/16/2023 13:04:47,26.35,56.226,16.95
21649,12/16/2023 13:14:47,26.62,57.935,17.68
21650,12/16/2023 13:24:47,26.89,56.934,17.66
21651,12/16/2023 13:34:47,27.14,55.884,17.59
21652,12/16/2023 13:44:47,27.31,56.396,17.90
21653,12/16/2023 13:54:47,27.53,56.177,18.04
21654,12/16/2023 14:04:47,26.40,52.710,15.98
21655,12/16/2023 14:14:47,26.57,58.423,17.77
21656,12/16/2023 14:24:47,26.84,57.837,17.86
21657,12/16/2023 14:34:47,27.09,57.153,17.90
21658,12/16/2023 14:44:47,27.28,56.567,17.92
21659,12/16/2023 14:54:47,27.51,55.957,17.96
21660,12/16/2023 15:04:47,26.40,52.173,15.82
21661,12/16/2023 15:14:47,26.57,57.788,17.59
21662,12/16/2023 15:24:47,26.84,57.031,17.64
21663,12/16/2023 15:34:47,27.11,56.079,17.62
21664,12/16/2023 15:44:47,27.33,55.298,17.60
21665,12/16/2023 15:54:47,27.51,55.884,17.94
21666,12/16/2023 16:04:47,26.43,49.414,15.00
21667,12/16/2023 16:14:47,26.52,58.008,17.61
21668,12/16/2023 16:24:47,26.79,57.422,17.70
21669,12/16/2023 16:34:47,27.06,56.592,17.72
21670,12/16/2023 16:44:47,27.28,55.859,17.72
21671,12/16/2023 16:54:47,27.48,55.127,17.69
21672,12/16/2023 17:04:47,26.96,53.296,16.68
21673,12/16/2023 17:14:47,26.50,58.472,17.71
21674,12/16/2023 17:24:47,26.77,58.008,17.84
21675,12/16/2023 17:34:47,27.01,57.227,17.85
21676,12/16/2023 17:44:47,27.23,56.470,17.84
21677,12/16/2023 17:54:47,27.46,55.811,17.87
21678,12/16/2023 18:04:47,26.65,51.050,15.71
21679,12/16/2023 18:14:47,26.50,59.058,17.87
21680,12/16/2023 18:24:47,26.77,58.594,18.00
21681,12/16/2023 18:34:47,27.01,57.837,18.02
21682,12/16/2023 18:44:47,27.26,57.031,18.03
21683,12/16/2023 18:54:47,27.48,56.372,18.05
21684,12/16/2023 19:04:47,26.84,54.736,16.99
21685,12/16/2023 19:14:47,26.82,57.568,17.77
21686,12/16/2023 19:24:47,26.79,57.568,17.74
21687,12/16/2023 19:34:47,26.77,57.397,17.67
21688,12/16/2023 19:44:47,26.77,57.178,17.61
21689,12/16/2023 19:54:47,26.74,56.860,17.50
21690,12/16/2023 20:04:47,26.72,56.592,17.40
21691,12/16/2023 20:14:47,26.70,56.201,17.27
21692,12/16/2023 20:24:47,26.70,55.811,17.16
21693,12/16/2023 20:34:47,26.67,55.444,17.03
21694,12/16/2023 20:44:47,26.67,55.054,16.92
21695,12/16/2023 20:54:47,26.60,55.908,17.10
21696,12/16/2023 21:04:47,26.57,56.152,17.14
21697,12/16/2023 21:14:47,26.55,56.152,17.12
21698,12/16/2023 21:24:47,26.52,56.104,17.08
21699,12/16/2023 21:34:47,26.50,56.055,17.05
21700,12/16/2023 21:44:47,26.48,56.030,17.02
21701,12/16/2023 21:54:47,26.45,55.908,16.96
21702,12/16/2023 22:04:47,26.43,55.762,16.90
21703,12/16/2023 22:14:47,26.40,55.518,16.80
21704,12/16/2023 22:24:47,26.40,55.249,16.72
21705,12/16/2023 22:34:47,26.38,54.932,16.61
21706,12/16/2023 22:44:47,26.35,54.614,16.50
21707,12/16/2023 22:54:47,26.30,55.908,16.82
21708,12/16/2023 23:04:47,26.28,55.908,16.80
21709,12/16/2023 23:14:47,26.26,55.908,16.78
21710,12/16/2023 23:24:47,26.23,55.859,16.74
21711,12/16/2023 23:34:47,26.21,55.811,16.71
21712,12/16/2023 23:44:47,26.18,55.737,16.66
21713,12/16/2023 23:54:47,26.16,55.615,16.61
21714,12/17/2023 00:04:47,26.13,55.396,16.51
21715,12/17/2023 00:14:47,26.13,55.200,16.46
21716,12/17/2023 00:24:47,26.11,54.907,16.36
21717,12/17/2023 00:34:47,26.08,54.590,16.24
21718,12/17/2023 00:44:47,26.04,55.640,16.50
21719,12/17/2023 00:54:47,26.01,55.957,16.56
21720,12/17/2023 01:04:47,25.99,55.981,16.55
21721,12/17/2023 01:14:47,25.96,55.957,16.52
21722,12/17/2023 01:24:47,25.94,55.859,16.47
21723,12/17/2023 01:34:47,25.94,55.835,16.46
21724,12/17/2023 01:44:47,25.91,55.762,16.41
21725,12/17/2023 01:54:47,25.89,55.713,16.38
21726,12/17/2023 02:04:47,25.87,55.591,16.33
21727,12/17/2023 02:14:47,25.87,55.396,16.27
21728,12/17/2023 02:24:47,25.84,55.151,16.18
21729,12/17/2023 02:34:47,25.82,54.883,16.08
21730,12/17/2023 02:44:47,25.82,54.517,15.98
